model_id,kegg.module,module_name
MAR01952,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01952,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR01953,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01953,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR01958,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01958,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR01967,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01967,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR01969,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01969,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR01973,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01973,Hum_M00102,"Ergocalciferol biosynthesis, FPP => ergosterol/ergocalciferol"
MAR02018,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01440,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01445,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01465,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01467,Hum_M00088,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone"
MAR01467,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR01467,Hum_M00849,"C5 isoprenoid biosynthesis, mevalonate pathway, archaea"
MAR01470,Hum_M00095,"C5 isoprenoid biosynthesis, mevalonate pathway"
MAR01473,Hum_M00364,"C10-C20 isoprenoid biosynthesis, bacteria"
MAR01473,Hum_M00365,"C10-C20 isoprenoid biosynthesis, archaea"
MAR01473,Hum_M00366,"C10-C20 isoprenoid biosynthesis, plants"
MAR01473,Hum_M00367,"C10-C20 isoprenoid biosynthesis, non-plant eukaryotes"
MAR01473,Hum_M00921,"Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin"
MAR01479,Hum_M00364,"C10-C20 isoprenoid biosynthesis, bacteria"
MAR01479,Hum_M00365,"C10-C20 isoprenoid biosynthesis, archaea"
MAR01479,Hum_M00366,"C10-C20 isoprenoid biosynthesis, plants"
MAR01479,Hum_M00367,"C10-C20 isoprenoid biosynthesis, non-plant eukaryotes"
MAR01479,Hum_M00921,"Cyclooctatin biosynthesis, dimethylallyl-PP + isopentenyl-PP => cyclooctatin"
MAR01484,Hum_M00101,"Cholesterol biosynthesis, FPP => cholesterol"
MAR01495,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
MAR01495,Hum_M00088,"Ketone body biosynthesis, acetyl-CoA => acetoacetate/3-hydroxybutyrate/acetone"
MAR01500,Hum_M00110,"C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone"
MAR01512,Hum_M00110,"C19/C18-Steroid hormone biosynthesis, pregnenolone => androstenedione => estrone"
MAR01457,Hum_M00094,Ceramide biosynthesis
MAR01457,Hum_M00099,Sphingosine biosynthesis
MAR01460,Hum_M00094,Ceramide biosynthesis
MAR01460,Hum_M00099,Sphingosine biosynthesis
MAR02037,Hum_M00066,Lactosylceramide biosynthesis
MAR02044,Hum_M00100,Sphingosine degradation
MAR02053,Hum_M00100,Sphingosine degradation
MAR00744,Hum_M00089,Triacylglycerol biosynthesis
MAR00746,Hum_M00089,Triacylglycerol biosynthesis
MAR00456,Hum_M00089,Triacylglycerol biosynthesis
MAR00458,Hum_M00089,Triacylglycerol biosynthesis
MAR00588,Hum_M00089,Triacylglycerol biosynthesis
MAR00596,Hum_M00089,Triacylglycerol biosynthesis
MAR00673,Hum_M00089,Triacylglycerol biosynthesis
MAR00674,Hum_M00089,Triacylglycerol biosynthesis
MAR00675,Hum_M00089,Triacylglycerol biosynthesis
MAR00676,Hum_M00089,Triacylglycerol biosynthesis
MAR00677,Hum_M00089,Triacylglycerol biosynthesis
MAR00678,Hum_M00089,Triacylglycerol biosynthesis
MAR04296,Hum_M00089,Triacylglycerol biosynthesis
MAR04390,Hum_M00089,Triacylglycerol biosynthesis
MAR07599,Hum_M00089,Triacylglycerol biosynthesis
MAR00448,Hum_M00089,Triacylglycerol biosynthesis
MAR00479,Hum_M00092,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE"
MAR00479,Hum_M00092,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE"
MAR00484,Hum_M00093,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE"
MAR00586,Hum_M00093,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE"
MAR00597,Hum_M00090,"Phosphatidylcholine (PC) biosynthesis, choline => PC"
MAR00598,Hum_M00090,"Phosphatidylcholine (PC) biosynthesis, choline => PC"
MAR00622,Hum_M00092,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE"
MAR00627,Hum_M00092,"Phosphatidylethanolamine (PE) biosynthesis, ethanolamine => PE"
MAR00629,Hum_M00091,"Phosphatidylcholine (PC) biosynthesis, PE => PC"
MAR00630,Hum_M00091,"Phosphatidylcholine (PC) biosynthesis, PE => PC"
MAR00632,Hum_M00091,"Phosphatidylcholine (PC) biosynthesis, PE => PC"
MAR00643,Hum_M00344,"Formaldehyde assimilation, xylulose monophosphate pathway"
MAR07601,Hum_M00069,"Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3"
MAR09805,Hum_M00069,"Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3"
MAR00830,Hum_M00069,"Glycosphingolipid biosynthesis, ganglio series, LacCer => GT3"
MAR00840,Hum_M00068,"Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer"
MAR00842,Hum_M00068,"Glycosphingolipid biosynthesis, globo-series, LacCer => Gb4Cer"
MAR00849,Hum_M00070,"Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer"
MAR00849,Hum_M00071,"Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer"
MAR00850,Hum_M00070,"Glycosphingolipid biosynthesis, lacto-series, LacCer => Lc4Cer"
MAR00807,Hum_M00071,"Glycosphingolipid biosynthesis, neolacto-series, LacCer => nLc4Cer"
MAR00896,Hum_M00067,"Sulfoglycolipids biosynthesis, ceramide/1-alkyl-2-acylglycerol => sulfatide/seminolipid"
MAR00898,Hum_M00066,Lactosylceramide biosynthesis
MAR00900,Hum_M00065,"GPI-anchor biosynthesis, core oligosaccharide"
MAR00901,Hum_M00065,"GPI-anchor biosynthesis, core oligosaccharide"
MAR00902,Hum_M00065,"GPI-anchor biosynthesis, core oligosaccharide"
MAR00903,Hum_M00107,"Steroid hormone biosynthesis, cholesterol => pregnenolone => progesterone"
MAR00905,Hum_M00109,"C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone"
MAR00906,Hum_M00109,"C21-Steroid hormone biosynthesis, progesterone => cortisol/cortisone"
MAR01330,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01332,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01336,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01346,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01373,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR07600,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR07603,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR07604,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR07605,Hum_M00106,"Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate"
MAR07606,Hum_M00106,"Conjugated bile acid biosynthesis, cholate => taurocholate/glycocholate"
MAR07607,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR07610,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR07614,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01595,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01598,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01599,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01673,Hum_M00104,"Bile acid biosynthesis, cholesterol => cholate/chenodeoxycholate"
MAR01735,Hum_M00038,"Tryptophan metabolism, tryptophan => kynurenine => 2-aminomuconate"
MAR01735,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR01762,Hum_M00115,"NAD biosynthesis, aspartate => quinolinate => NAD"
MAR01762,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR01798,Hum_M00115,"NAD biosynthesis, aspartate => quinolinate => NAD"
MAR01798,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR01802,Hum_M00115,"NAD biosynthesis, aspartate => quinolinate => NAD"
MAR01802,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR01803,Hum_M00115,"NAD biosynthesis, aspartate => quinolinate => NAD"
MAR01803,Hum_M00912,"NAD biosynthesis, tryptophan => quinolinate => NAD"
MAR04254,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR04255,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR04270,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR04662,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR04662,Hum_M00914,"Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA"
MAR07142,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR07142,Hum_M00914,"Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA"
MAR07143,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR07143,Hum_M00914,"Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA"
MAR07676,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR07676,Hum_M00914,"Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA"
MAR07677,Hum_M00120,"Coenzyme A biosynthesis, pantothenate => CoA"
MAR07677,Hum_M00914,"Coenzyme A biosynthesis, archaea, 2-oxoisovalerate => 4-phosphopantoate => CoA"
MAR08788,Hum_M00994,"UDP-GlcA biosynthesis, myo-inositol => GlcA => UDP-GlcA"
MAR04500,Hum_M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4"
MAR04714,Hum_M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4"
MAR04718,Hum_M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4"
MAR04733,Hum_M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4"
MAR06539,Hum_M00130,"Inositol phosphate metabolism, PI=> PIP2 => Ins(1,4,5)P3 => Ins(1,3,4,5)P4"
MAR06542,Hum_M00131,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol"
MAR06544,Hum_M00132,"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate"
MAR06546,Hum_M00132,"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate"
MAR06547,Hum_M00131,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol"
MAR06548,Hum_M00131,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol"
MAR06549,Hum_M00131,"Inositol phosphate metabolism, Ins(1,3,4,5)P4 => Ins(1,3,4)P3 => myo-inositol"
MAR06554,Hum_M00132,"Inositol phosphate metabolism, Ins(1,3,4)P3 => phytate"
MAR06563,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR06563,Hum_M00840,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF"
MAR06563,Hum_M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF"
MAR06564,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR06564,Hum_M00840,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF"
MAR06564,Hum_M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF"
MAR06565,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR06565,Hum_M00840,"Tetrahydrofolate biosynthesis, mediated by ribA and trpF, GTP => THF"
MAR06565,Hum_M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF"
MAR06567,Hum_M00140,"C1-unit interconversion, prokaryotes"
MAR06567,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR06567,Hum_M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
MAR06568,Hum_M00140,"C1-unit interconversion, prokaryotes"
MAR06568,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR06568,Hum_M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
MAR06569,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR06570,Hum_M00140,"C1-unit interconversion, prokaryotes"
MAR06570,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR06570,Hum_M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
MAR06571,Hum_M00140,"C1-unit interconversion, prokaryotes"
MAR06571,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR06571,Hum_M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
MAR06573,Hum_M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
MAR06574,Hum_M00140,"C1-unit interconversion, prokaryotes"
MAR06574,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR06574,Hum_M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
MAR06575,Hum_M00140,"C1-unit interconversion, prokaryotes"
MAR06575,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR06575,Hum_M00377,Reductive acetyl-CoA pathway (Wood-Ljungdahl pathway)
MAR03929,Hum_M00880,"Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor"
MAR03972,Hum_M00880,"Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor"
MAR04332,Hum_M00880,"Molybdenum cofactor biosynthesis, GTP => molybdenum cofactor"
MAR04340,Hum_M00141,"C1-unit interconversion, eukaryotes"
MAR04656,Hum_M00842,"Tetrahydrobiopterin biosynthesis, GTP => BH4"
MAR04656,Hum_M00843,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4"
MAR04665,Hum_M00842,"Tetrahydrobiopterin biosynthesis, GTP => BH4"
MAR07145,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR07145,Hum_M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF"
MAR07145,Hum_M00842,"Tetrahydrobiopterin biosynthesis, GTP => BH4"
MAR07145,Hum_M00843,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4"
MAR07145,Hum_M00988,"PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine"
MAR07908,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR07909,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR07909,Hum_M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF"
MAR07909,Hum_M00842,"Tetrahydrobiopterin biosynthesis, GTP => BH4"
MAR07909,Hum_M00843,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4"
MAR07909,Hum_M00988,"PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine"
MAR08132,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR08132,Hum_M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF"
MAR08132,Hum_M00842,"Tetrahydrobiopterin biosynthesis, GTP => BH4"
MAR08132,Hum_M00843,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4"
MAR08132,Hum_M00988,"PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine"
MAR08143,Hum_M00126,"Tetrahydrofolate biosynthesis, GTP => THF"
MAR08143,Hum_M00841,"Tetrahydrofolate biosynthesis, mediated by PTPS, GTP => THF"
MAR08143,Hum_M00842,"Tetrahydrobiopterin biosynthesis, GTP => BH4"
MAR08143,Hum_M00843,"L-threo-Tetrahydrobiopterin biosynthesis, GTP => L-threo-BH4"
MAR08143,Hum_M00988,"PreQ1 biosynthesis, GTP => 7-Aminomethyl-7-deazaguanine"
MAR07672,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR07672,Hum_M00846,"Siroheme biosynthesis, glutamyl-tRNA => siroheme"
MAR07672,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR07672,Hum_M00926,"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme"
MAR07673,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR07673,Hum_M00846,"Siroheme biosynthesis, glutamyl-tRNA => siroheme"
MAR07673,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR07673,Hum_M00926,"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme"
MAR04160,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR04160,Hum_M00846,"Siroheme biosynthesis, glutamyl-tRNA => siroheme"
MAR04160,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR04160,Hum_M00926,"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme"
MAR04163,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR04163,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR04163,Hum_M00926,"Heme biosynthesis, bacteria, glutamyl-tRNA => coproporphyrin III => heme"
MAR04165,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR04165,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR04166,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR04166,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR04167,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR04167,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR04762,Hum_M00125,"Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD"
MAR04762,Hum_M00911,"Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD"
MAR04764,Hum_M00125,"Riboflavin biosynthesis, plants and bacteria, GTP => riboflavin/FMN/FAD"
MAR04764,Hum_M00911,"Riboflavin biosynthesis, fungi, GTP => riboflavin/FMN/FAD"
MAR06630,Hum_M00037,"Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin"
MAR06631,Hum_M00037,"Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin"
MAR06631,Hum_M00936,"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"
MAR06635,Hum_M00037,"Melatonin biosynthesis, animals, tryptophan => serotonin => melatonin"
MAR06635,Hum_M00936,"Melatonin biosynthesis, plants, tryptophan => serotonin => melatonin"
MAR08697,Hum_M00897,"Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP"
MAR08697,Hum_M00898,"Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP"
MAR06507,Hum_M00307,"Pyruvate oxidation, pyruvate => acetyl-CoA"
MAR06508,Hum_M00897,"Thiamine biosynthesis, plants, AIR (+ NAD+) => TMP/thiamine/TPP"
MAR06508,Hum_M00898,"Thiamine biosynthesis, pyridoxal-5P => TMP/thiamine/TPP"
MAR04547,Hum_M00124,"Pyridoxal-P biosynthesis, erythrose-4P => pyridoxal-P"
MAR04560,Hum_M00103,Cholecalciferol biosynthesis
MAR04564,Hum_M00103,Cholecalciferol biosynthesis
MAR04204,Hum_M00103,Cholecalciferol biosynthesis
MAR04206,Hum_M00103,Cholecalciferol biosynthesis
MAR04207,Hum_M00103,Cholecalciferol biosynthesis
MAR09530,Hum_M00028,"Ornithine biosynthesis, glutamate => ornithine"
MAR09530,Hum_M00845,"Arginine biosynthesis, glutamate => acetylcitrulline => arginine"
MAR09531,Hum_M00532,Photorespiration
MAR09548,Hum_M00098,Acylglycerol degradation
MAR09549,Hum_M00098,Acylglycerol degradation
MAR09550,Hum_M00098,Acylglycerol degradation
MAR09552,Hum_M00157,"F-type ATPase, prokaryotes and chloroplasts"
MAR09552,Hum_M00158,"F-type ATPase, eukaryotes"
MAR09552,Hum_M00159,"V/A-type ATPase, prokaryotes"
MAR09552,Hum_M00160,"V-type ATPase, eukaryotes"
MAR09555,Hum_M00093,"Phosphatidylethanolamine (PE) biosynthesis, PA => PS => PE"
MAR09556,Hum_M00121,"Heme biosynthesis, plants and bacteria, glutamate => heme"
MAR09556,Hum_M00868,"Heme biosynthesis, animals and fungi, glycine => heme"
MAR09565,Hum_M00546,"Purine degradation, xanthine => urea"
MAR09572,Hum_M00632,"Galactose degradation, Leloir pathway, galactose => alpha-D-glucose-1P"
MAR09806,Hum_M00538,"Toluene degradation, toluene => benzoate"
MAR02141,Hum_M00012,Glyoxylate cycle
MAR06328,Hum_M00032,"Lysine degradation, lysine => saccharopine => acetoacetyl-CoA"
MAR01169,Hum_M00036,"Leucine degradation, leucine => acetoacetate + acetyl-CoA"
